,h2h,loser,loser_aces,loser_double_faults,loser_match,loser_match_stats_id,loser_net_approaches,loser_odds,loser_player_fullname,loser_points_won,loser_return_break_points_total,loser_return_break_points_won,loser_return_points_total,loser_return_points_won,loser_serve_1st_attempts,loser_serve_1st_total,loser_serve_1st_won,loser_serve_2nd_total,loser_serve_2nd_won,loser_serve_games_total,loser_serve_games_won,loser_serve_speed_1st_avg,loser_serve_speed_2nd_avg,loser_serve_speed_fastest,loser_team,loser_total_points,loser_unforced_errors,loser_winners,odds_loser,odds_winner,round,score,winner,winner_aces,winner_double_faults,winner_match,winner_match_stats_id,winner_net_approaches,winner_odds,winner_player_fullname,winner_points_won,winner_return_break_points_total,winner_return_break_points_won,winner_return_points_total,winner_return_points_won,winner_serve_1st_attempts,winner_serve_1st_total,winner_serve_1st_won,winner_serve_2nd_total,winner_serve_2nd_won,winner_serve_games_total,winner_serve_games_won,winner_serve_speed_1st_avg,winner_serve_speed_2nd_avg,winner_serve_speed_fastest,winner_team,winner_total_points,winner_unforced_errors,winner_winners,start_date,tournament_link,tournament_name
244,H2H 1-0,Philip Bester,7.0,1.0,5982120.0,151852.0,,3.15,Philip Bester,47.0,1.0,1.0,50.0,11.0,58.0,40.0,30.0,18.0,6.0,,,,,,2.0,107.0,,,3.15,1.41,QFQ,6-4 6-4,Nicolas Massu,0.0,1.0,5982120.0,151851.0,,1.41,Nicolas Massu,60.0,4.0,3.0,59.0,22.0,49.0,36.0,28.0,13.0,10.0,,,,,,1.0,107.0,,,2011-01-17,https://matchstat.com/tennis/tournaments/m/Australian%20Open/2011,Australian Open
245,H2H 1-1,Brydan Klein,3.0,4.0,5982121.0,151853.0,,2.48,Brydan Klein,67.0,12.0,1.0,79.0,27.0,68.0,38.0,21.0,30.0,19.0,,,,,,1.0,143.0,,,2.48,1.60,QFQ,6-4 6-4,Konstantin Kravchuk,1.0,4.0,5982121.0,151854.0,,1.6,Konstantin Kravchuk,76.0,8.0,3.0,72.0,28.0,75.0,53.0,37.0,22.0,11.0,,,,,,2.0,143.0,,,2011-01-17,https://matchstat.com/tennis/tournaments/m/Australian%20Open/2011,Australian Open
246,H2H 1-0,Matteo Viola,0.0,3.0,5982122.0,151856.0,,7.8,Matteo Viola,25.0,3.0,0.0,39.0,9.0,44.0,28.0,11.0,16.0,5.0,,,,,,2.0,82.0,,,7.80,1.11,QFQ,6-1 6-1,Grigor Dimitrov,4.0,1.0,5982122.0,151855.0,,1.11,Grigor Dimitrov,57.0,8.0,5.0,47.0,28.0,38.0,15.0,14.0,23.0,15.0,,,,,,1.0,82.0,,,2011-01-17,https://matchstat.com/tennis/tournaments/m/Australian%20Open/2011,Australian Open
247,H2H 1-0,Marek Semjan,3.0,3.0,5982123.0,151858.0,,1.53,Marek Semjan,74.0,5.0,1.0,90.0,29.0,77.0,52.0,35.0,25.0,10.0,,,,,,2.0,162.0,,,1.53,2.68,QFQ,7-6(1) 6-3,Reda El Amrani,9.0,5.0,5982123.0,151857.0,,2.68,Reda El Amrani,88.0,9.0,2.0,80.0,32.0,85.0,58.0,40.0,27.0,16.0,,,,,,1.0,162.0,,,2011-01-17,https://matchstat.com/tennis/tournaments/m/Australian%20Open/2011,Australian Open
248,H2H 2-1,David Guez,4.0,3.0,5982124.0,151859.0,,2.2,David Guez,95.0,8.0,5.0,96.0,42.0,90.0,57.0,41.0,33.0,12.0,,,,,,1.0,182.0,,,2.20,1.75,QFQ,1-6 7-6(2) 6-4,Thomas Schoorel,7.0,4.0,5982124.0,151860.0,,1.75,Thomas Schoorel,87.0,8.0,4.0,93.0,37.0,92.0,47.0,35.0,45.0,15.0,,,,,,2.0,182.0,,,2011-01-17,https://matchstat.com/tennis/tournaments/m/Australian%20Open/2011,Australian Open
249,H2H 3-0,Giovanni Lapentti,1.0,2.0,5982125.0,151861.0,,2.62,Giovanni Lapentti,41.0,6.0,1.0,52.0,16.0,53.0,34.0,20.0,19.0,5.0,,,,,,1.0,103.0,,,2.62,1.54,QFQ,6-4 6-0,Stefan Koubek,5.0,2.0,5982125.0,151862.0,,1.54,Stefan Koubek,62.0,7.0,5.0,55.0,28.0,50.0,28.0,23.0,22.0,11.0,,,,,,2.0,103.0,,,2011-01-17,https://matchstat.com/tennis/tournaments/m/Australian%20Open/2011,Australian Open
250,H2H 2-1,Joao Souza,6.0,1.0,5982126.0,781962.0,,,Joao Souza,97.0,5.0,3.0,106.0,36.0,117.0,67.0,39.0,50.0,22.0,,,,,,1.0,215.0,,,,,QFQ,6-4 5-7 6-1,Flavio Cipolla,5.0,8.0,5982126.0,781963.0,,,Flavio Cipolla,118.0,14.0,5.0,118.0,56.0,98.0,61.0,46.0,37.0,16.0,,,,,,2.0,215.0,,,2011-01-17,https://matchstat.com/tennis/tournaments/m/Australian%20Open/2011,Australian Open
251,H2H 1-0,Chris Guccione,7.0,2.0,5982127.0,151898.0,,1.72,Chris Guccione,47.0,2.0,0.0,57.0,12.0,60.0,35.0,22.0,25.0,13.0,,,187.0,155.0,211.0,2.0,116.0,16.0,21.0,1.72,2.22,QFQ,7-6(2) 6-1,Matthias Bachinger,7.0,1.0,5982127.0,151897.0,,2.22,Matthias Bachinger,69.0,4.0,2.0,62.0,25.0,56.0,34.0,30.0,22.0,14.0,,,186.0,152.0,203.0,1.0,116.0,8.0,31.0,2011-01-17,https://matchstat.com/tennis/tournaments/m/Australian%20Open/2011,Australian Open
252,H2H 1-0,Rajeev Ram,7.0,,5982128.0,151900.0,,1.57,Rajeev Ram,35.0,0.0,0.0,41.0,5.0,50.0,34.0,24.0,16.0,6.0,,,,,,2.0,91.0,,,1.57,2.54,QFQ,6-2 6-4,Dusan Lojda,4.0,,5982128.0,151899.0,,2.54,Dusan Lojda,56.0,6.0,3.0,50.0,20.0,41.0,30.0,28.0,11.0,8.0,,,,,,1.0,91.0,,,2011-01-17,https://matchstat.com/tennis/tournaments/m/Australian%20Open/2011,Australian Open
253,H2H 1-0,Evgeny Donskoy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,6-3 6-3,Rogerio Dutra Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-01-17,https://matchstat.com/tennis/tournaments/m/Australian%20Open/2011,Australian Open
254,H2H 1-0,Marco Chiudinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,4-6 6-3 6-1,Alex Bogomolov Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-01-17,https://matchstat.com/tennis/tournaments/m/Australian%20Open/2011,Australian Open
255,H2H 2-0,Michael Lammer,2.0,4.0,5982131.0,781956.0,,2.44,Michael Lammer,55.0,6.0,3.0,67.0,27.0,55.0,30.0,18.0,25.0,10.0,,,,,,1.0,120.0,,,2.44,1.62,QFQ,6-3 7-5,Thiago Alves,3.0,2.0,5982131.0,781957.0,,1.62,Thiago Alves,65.0,7.0,5.0,59.0,27.0,65.0,40.0,23.0,25.0,15.0,,,,,,2.0,120.0,,,2011-01-17,https://matchstat.com/tennis/tournaments/m/Australian%20Open/2011,Australian Open
256,H2H 1-0,Adrian Ungur,0.0,6.0,5982132.0,151901.0,,3.5,Adrian Ungur,45.0,2.0,1.0,43.0,12.0,67.0,41.0,22.0,26.0,11.0,,,,,,1.0,109.0,,,3.50,1.35,QFQ,6-2 6-3,Frank Dancevic,7.0,1.0,5982132.0,151902.0,,1.35,Frank Dancevic,64.0,11.0,5.0,73.0,34.0,42.0,21.0,17.0,21.0,13.0,,,,,,2.0,109.0,,,2011-01-17,https://matchstat.com/tennis/tournaments/m/Australian%20Open/2011,Australian Open
257,H2H 1-0,Tiago Fernandes,0.0,2.0,5982133.0,151903.0,,4.6,Tiago Fernandes,34.0,5.0,1.0,55.0,19.0,41.0,25.0,11.0,16.0,4.0,,,,,,1.0,92.0,,,4.60,1.23,QFQ,6-2 6-0,Evgeny Korolev,2.0,4.0,5982133.0,151904.0,,1.23,Evgeny Korolev,58.0,9.0,6.0,43.0,26.0,51.0,26.0,20.0,25.0,12.0,,,,,,2.0,92.0,,,2011-01-17,https://matchstat.com/tennis/tournaments/m/Australian%20Open/2011,Australian Open
258,H2H 1-0,Nikola Ciric,7.0,4.0,5982134.0,151892.0,,2.48,Nikola Ciric,54.0,1.0,0.0,57.0,16.0,68.0,42.0,28.0,26.0,10.0,,,,,,2.0,124.0,,,2.48,1.60,QFQ,6-4 6-2,Ryan Sweeting,0.0,1.0,5982134.0,151891.0,,1.6,Ryan Sweeting,70.0,11.0,3.0,72.0,30.0,56.0,40.0,30.0,16.0,10.0,,,,,,1.0,124.0,,,2011-01-17,https://matchstat.com/tennis/tournaments/m/Australian%20Open/2011,Australian Open
259,H2H 1-0,Sean Berman,3.0,2.0,5982135.0,151702.0,,,Sean Berman,49.0,4.0,0.0,56.0,16.0,61.0,27.0,11.0,34.0,22.0,,,,,,2.0,115.0,,,,,QFQ,6-4 6-1,Florian Reynet,6.0,2.0,5982135.0,151701.0,,,Florian Reynet,66.0,7.0,4.0,63.0,28.0,54.0,35.0,27.0,19.0,11.0,,,,,,1.0,115.0,,,2011-01-17,https://matchstat.com/tennis/tournaments/m/Australian%20Open/2011,Australian Open
260,H2H 1-0,Ivo Klec,3.0,1.0,5982136.0,151704.0,,2.48,Ivo Klec,46.0,6.0,2.0,57.0,22.0,56.0,35.0,15.0,21.0,9.0,,,,,,2.0,112.0,,,2.48,1.60,QFQ,6-2 6-3,Simone Vagnozzi,0.0,1.0,5982136.0,151703.0,,1.6,Simone Vagnozzi,66.0,12.0,6.0,57.0,32.0,56.0,38.0,22.0,18.0,12.0,,,,,,1.0,112.0,,,2011-01-17,https://matchstat.com/tennis/tournaments/m/Australian%20Open/2011,Australian Open
261,H2H 1-0,Lukas Rosol,2.0,2.0,5982137.0,151800.0,,1.43,Lukas Rosol,77.0,5.0,2.0,74.0,25.0,89.0,52.0,34.0,37.0,18.0,,,,,,2.0,160.0,,,1.43,2.88,QFQ,7-5 7-6(5),Alex Kuznetsov,6.0,3.0,5982137.0,151799.0,,2.88,Alex Kuznetsov,83.0,6.0,3.0,91.0,37.0,71.0,33.0,25.0,38.0,21.0,,,,,,1.0,160.0,,,2011-01-17,https://matchstat.com/tennis/tournaments/m/Australian%20Open/2011,Australian Open
262,H2H 3-0,Yannick Mertens,3.0,6.0,5982138.0,151802.0,,2.96,Yannick Mertens,98.0,12.0,6.0,104.0,40.0,101.0,64.0,39.0,37.0,19.0,,,,,,2.0,196.0,,,2.96,1.45,QFQ,7-6(4) 2-6 6-4,Andreas Haider-Maurer,6.0,9.0,5982138.0,151801.0,,1.45,Andreas Haider-Maurer,98.0,8.0,5.0,107.0,43.0,95.0,56.0,36.0,39.0,19.0,,,,,,1.0,196.0,,,2011-01-17,https://matchstat.com/tennis/tournaments/m/Australian%20Open/2011,Australian Open
263,H2H 2-0,Alexander Peya,2.0,5.0,5982139.0,151804.0,,1.94,Alexander Peya,69.0,4.0,1.0,80.0,27.0,71.0,48.0,31.0,23.0,11.0,,,184.0,141.0,207.0,2.0,150.0,31.0,19.0,1.94,1.94,QFQ,3-6 6-1 6-2,Frederik Nielsen,2.0,1.0,5982139.0,151803.0,,1.94,Frederik Nielsen,81.0,8.0,4.0,76.0,29.0,79.0,47.0,31.0,32.0,21.0,,,171.0,143.0,191.0,1.0,150.0,10.0,26.0,2011-01-17,https://matchstat.com/tennis/tournaments/m/Australian%20Open/2011,Australian Open
264,H2H 1-0,Tatsuma Ito,7.0,6.0,5982140.0,151806.0,,1.4,Tatsuma Ito,87.0,12.0,4.0,91.0,34.0,90.0,50.0,34.0,40.0,19.0,,,,,,2.0,180.0,,,1.40,3.20,QFQ,7-6(5) 3-6 6-2,Guillermo Olaso,3.0,1.0,5982140.0,151805.0,,3.2,Guillermo Olaso,93.0,9.0,5.0,96.0,37.0,90.0,40.0,25.0,50.0,31.0,,,,,,1.0,180.0,,,2011-01-17,https://matchstat.com/tennis/tournaments/m/Australian%20Open/2011,Australian Open
265,H2H 2-0,Luke Saville,2.0,6.0,5982141.0,151807.0,,,Luke Saville,25.0,0.0,0.0,35.0,9.0,42.0,24.0,12.0,18.0,4.0,,,,,,1.0,76.0,,,,,QFQ,6-0 6-1,Nicolas Mahut,5.0,1.0,5982141.0,151808.0,,,Nicolas Mahut,51.0,8.0,6.0,48.0,26.0,34.0,23.0,18.0,11.0,7.0,,,,,,2.0,76.0,,,2011-01-17,https://matchstat.com/tennis/tournaments/m/Australian%20Open/2011,Australian Open
266,H2H 1-1,Go Soeda,1.0,2.0,5982142.0,151809.0,,1.28,Go Soeda,73.0,1.0,0.0,74.0,18.0,86.0,36.0,27.0,50.0,28.0,,,,,,1.0,156.0,,,1.28,4.05,QFQ,7-6(7) 6-4,Robert Farah,7.0,4.0,5982142.0,151810.0,,4.05,Robert Farah,83.0,8.0,1.0,88.0,31.0,70.0,39.0,34.0,31.0,18.0,,,,,,2.0,156.0,,,2011-01-17,https://matchstat.com/tennis/tournaments/m/Australian%20Open/2011,Australian Open
267,H2H 1-0,Maverick Banes,0.0,2.0,5982143.0,151811.0,,,Maverick Banes,24.0,0.0,0.0,38.0,4.0,40.0,27.0,14.0,13.0,6.0,,,176.0,144.0,198.0,1.0,76.0,22.0,3.0,,,QFQ,6-1 6-2,Simon Stadler,1.0,2.0,5982143.0,151812.0,,,Simon Stadler,52.0,7.0,4.0,42.0,20.0,36.0,21.0,19.0,15.0,13.0,,,166.0,140.0,173.0,2.0,76.0,8.0,12.0,2011-01-17,https://matchstat.com/tennis/tournaments/m/Australian%20Open/2011,Australian Open
268,H2H 1-0,Sam Groth,14.0,2.0,5982144.0,151814.0,,,Sam Groth,50.0,3.0,0.0,62.0,14.0,57.0,32.0,19.0,25.0,17.0,,,204.0,162.0,236.0,2.0,118.0,30.0,22.0,,,QFQ,6-3 7-5,Laurent Rochette,1.0,1.0,5982144.0,151813.0,,,Laurent Rochette,68.0,6.0,2.0,59.0,21.0,61.0,37.0,28.0,24.0,19.0,,,165.0,139.0,200.0,1.0,118.0,12.0,19.0,2011-01-17,https://matchstat.com/tennis/tournaments/m/Australian%20Open/2011,Australian Open
269,H2H 1-1,Alexander Kudryavtsev,5.0,2.0,5982145.0,151816.0,,,Alexander Kudryavtsev,49.0,4.0,2.0,61.0,20.0,51.0,27.0,17.0,24.0,12.0,,,,,,2.0,111.0,,,,,QFQ,6-3 6-4,Arnau Brugues-Davi,10.0,1.0,5982145.0,151815.0,,,Arnau Brugues-Davi,62.0,5.0,4.0,53.0,22.0,60.0,35.0,26.0,25.0,14.0,,,,,,1.0,111.0,,,2011-01-17,https://matchstat.com/tennis/tournaments/m/Australian%20Open/2011,Australian Open
270,H2H 1-1,Victor Crivoi,1.0,6.0,5982146.0,151864.0,,2.8,Victor Crivoi,86.0,8.0,2.0,85.0,30.0,102.0,56.0,33.0,46.0,23.0,,,,,,2.0,185.0,,,2.80,1.45,QFQ,6-2 3-6 6-3,Denis Gremelmayr,0.0,2.0,5982146.0,151863.0,,1.45,Denis Gremelmayr,99.0,10.0,4.0,108.0,46.0,83.0,48.0,37.0,35.0,16.0,,,,,,1.0,185.0,,,2011-01-17,https://matchstat.com/tennis/tournaments/m/Australian%20Open/2011,Australian Open
271,H2H 2-1,Pavol Cervenak,5.0,3.0,5982147.0,151865.0,,2.38,Pavol Cervenak,50.0,2.0,2.0,58.0,20.0,60.0,36.0,19.0,24.0,11.0,,,,,,1.0,117.0,,,2.38,1.60,QFQ,7-5 6-2,Bastian Knittel,0.0,1.0,5982147.0,151866.0,,1.6,Bastian Knittel,67.0,8.0,5.0,63.0,30.0,57.0,36.0,26.0,21.0,11.0,,,,,,2.0,117.0,,,2011-01-17,https://matchstat.com/tennis/tournaments/m/Australian%20Open/2011,Australian Open
272,H2H 1-0,Amir Weintraub,7.0,5.0,5982148.0,151868.0,,,Amir Weintraub,101.0,10.0,3.0,111.0,38.0,113.0,75.0,44.0,38.0,19.0,,,,,,2.0,220.0,,,,,QFQ,6-3 6-7(6) 6-3,Ivan Sergeyev,13.0,4.0,5982148.0,151867.0,,,Ivan Sergeyev,119.0,20.0,5.0,118.0,50.0,107.0,60.0,47.0,47.0,22.0,,,,,,1.0,220.0,,,2011-01-17,https://matchstat.com/tennis/tournaments/m/Australian%20Open/2011,Australian Open
273,H2H 1-0,Romain Jouan,3.0,2.0,5982149.0,151869.0,,3.3,Romain Jouan,39.0,2.0,1.0,52.0,16.0,47.0,25.0,16.0,22.0,7.0,,,,,,1.0,96.0,,,3.30,1.35,QFQ,6-3 6-2,Simon Greul,1.0,3.0,5982149.0,151870.0,,1.35,Simon Greul,57.0,7.0,4.0,49.0,24.0,49.0,25.0,20.0,24.0,13.0,,,,,,2.0,96.0,,,2011-01-17,https://matchstat.com/tennis/tournaments/m/Australian%20Open/2011,Australian Open
274,H2H 3-1,Gregoire Burquier,1.0,1.0,5982150.0,151872.0,,3.6,Gregoire Burquier,40.0,2.0,0.0,50.0,11.0,50.0,34.0,19.0,16.0,10.0,,,,,,2.0,100.0,,,3.60,1.30,QFQ,6-2 6-4,Jesse Huta Galung,7.0,0.0,5982150.0,151871.0,,1.3,Jesse Huta Galung,60.0,4.0,3.0,51.0,21.0,50.0,36.0,28.0,14.0,11.0,,,,,,1.0,100.0,,,2011-01-17,https://matchstat.com/tennis/tournaments/m/Australian%20Open/2011,Australian Open
275,H2H 1-0,Juan-Sebastian Cabal,3.0,4.0,5982151.0,151873.0,,3.6,Juan-Sebastian Cabal,31.0,2.0,0.0,38.0,8.0,53.0,37.0,18.0,16.0,5.0,,,180.0,152.0,192.0,1.0,90.0,21.0,6.0,3.60,1.30,QFQ,6-2 6-0,Peter Polansky,5.0,1.0,5982151.0,151874.0,,1.3,Peter Polansky,59.0,7.0,5.0,57.0,30.0,37.0,24.0,21.0,13.0,8.0,,,184.0,147.0,203.0,2.0,90.0,16.0,17.0,2011-01-17,https://matchstat.com/tennis/tournaments/m/Australian%20Open/2011,Australian Open
276,H2H 1-0,Sebastian Rieschick,2.0,3.0,5982152.0,151875.0,,,Sebastian Rieschick,99.0,12.0,5.0,99.0,41.0,103.0,61.0,41.0,42.0,17.0,,,169.0,136.0,206.0,1.0,199.0,63.0,49.0,,,QFQ,3-6 7-5 6-4,John Millman,4.0,3.0,5982152.0,151876.0,,,John Millman,100.0,10.0,5.0,106.0,45.0,96.0,62.0,40.0,34.0,15.0,,,169.0,136.0,203.0,2.0,199.0,22.0,18.0,2011-01-17,https://matchstat.com/tennis/tournaments/m/Australian%20Open/2011,Australian Open
277,H2H 1-1,Andrey Kuznetsov,4.0,2.0,5982153.0,151877.0,,2.8,Andrey Kuznetsov,57.0,2.0,1.0,60.0,17.0,68.0,38.0,25.0,30.0,15.0,,,,,,1.0,123.0,,,2.80,1.45,QFQ,6-4 6-4,Vincent Millot,1.0,5.0,5982153.0,151878.0,,1.45,Vincent Millot,66.0,5.0,3.0,70.0,28.0,55.0,32.0,25.0,23.0,13.0,,,,,,2.0,123.0,,,2011-01-17,https://matchstat.com/tennis/tournaments/m/Australian%20Open/2011,Australian Open
278,H2H 1-0,Nick Lindahl,9.0,1.0,5982154.0,151880.0,,4.05,Nick Lindahl,94.0,8.0,3.0,102.0,35.0,86.0,65.0,50.0,21.0,9.0,,,,,,2.0,183.0,,,4.05,1.25,QFQ,7-6(6) 2-6 6-4,Gilles Muller,13.0,5.0,5982154.0,151879.0,,1.25,Gilles Muller,89.0,2.0,2.0,87.0,27.0,97.0,52.0,40.0,45.0,22.0,,,,,,1.0,183.0,,,2011-01-17,https://matchstat.com/tennis/tournaments/m/Australian%20Open/2011,Australian Open
279,H2H 2-0,Augustin Gensse,2.0,3.0,5982155.0,151882.0,,1.6,Augustin Gensse,82.0,5.0,3.0,83.0,28.0,93.0,52.0,35.0,41.0,19.0,,,,,,2.0,172.0,,,1.60,2.38,QFQ,7-6(4) 7-6(5),Fritz Wolmarans,9.0,4.0,5982155.0,151881.0,,2.38,Fritz Wolmarans,90.0,7.0,3.0,96.0,39.0,79.0,50.0,35.0,29.0,16.0,,,,,,1.0,172.0,,,2011-01-17,https://matchstat.com/tennis/tournaments/m/Australian%20Open/2011,Australian Open
280,H2H 2-0,Matwe Middelkoop,1.0,2.0,5982156.0,151883.0,,2.04,Matwe Middelkoop,57.0,7.0,1.0,75.0,26.0,58.0,36.0,20.0,22.0,11.0,,,181.0,133.0,201.0,1.0,131.0,37.0,15.0,2.04,1.80,QFQ,7-5 6-1,Charles-Antoine Brezac,3.0,2.0,5982156.0,151884.0,,1.8,Charles-Antoine Brezac,74.0,6.0,4.0,60.0,27.0,73.0,25.0,15.0,48.0,32.0,,,184.0,141.0,196.0,2.0,131.0,26.0,22.0,2011-01-17,https://matchstat.com/tennis/tournaments/m/Australian%20Open/2011,Australian Open
281,H2H 1-1,Jurgen Zopp,6.0,1.0,5982157.0,151885.0,,,Jurgen Zopp,65.0,5.0,3.0,79.0,33.0,64.0,37.0,21.0,27.0,11.0,,,,,,1.0,141.0,,,,,QFQ,6-3 7-6(2),Jaroslav Pospisil,5.0,2.0,5982157.0,151886.0,,,Jaroslav Pospisil,76.0,6.0,3.0,65.0,32.0,77.0,37.0,24.0,40.0,20.0,,,,,,2.0,141.0,,,2011-01-17,https://matchstat.com/tennis/tournaments/m/Australian%20Open/2011,Australian Open
282,H2H 1-0,Leonardo Tavares,3.0,4.0,5982158.0,151934.0,,4.4,Leonardo Tavares,73.0,4.0,2.0,77.0,28.0,88.0,53.0,34.0,35.0,11.0,,,,,,2.0,156.0,,,4.40,1.22,QFQ,6-4 6-4,Stephane Robert,6.0,9.0,5982158.0,151933.0,,1.22,Stephane Robert,83.0,13.0,3.0,92.0,43.0,68.0,26.0,20.0,42.0,20.0,,,,,,1.0,156.0,,,2011-01-17,https://matchstat.com/tennis/tournaments/m/Australian%20Open/2011,Australian Open
283,H2H 1-0,Clement Reix,11.0,5.0,5982159.0,151935.0,,,Clement Reix,112.0,8.0,3.0,120.0,46.0,118.0,55.0,38.0,63.0,28.0,,,,,,1.0,233.0,,,,,QFQ,7-5 6-7(1) 6-2,Antonio Veic,14.0,5.0,5982159.0,151936.0,,,Antonio Veic,121.0,11.0,6.0,123.0,52.0,115.0,64.0,49.0,51.0,20.0,,,,,,2.0,233.0,,,2011-01-17,https://matchstat.com/tennis/tournaments/m/Australian%20Open/2011,Australian Open
284,H2H 2-0,Dominik Meffert,3.0,1.0,5982160.0,151905.0,,3.6,Dominik Meffert,51.0,0.0,0.0,48.0,10.0,75.0,44.0,26.0,31.0,15.0,,,,,,1.0,122.0,,,3.60,1.30,QFQ,6-2 6-4,Bobby Reynolds,7.0,1.0,5982160.0,151906.0,,1.3,Bobby Reynolds,71.0,7.0,3.0,76.0,34.0,47.0,31.0,27.0,16.0,10.0,,,,,,2.0,122.0,,,2011-01-17,https://matchstat.com/tennis/tournaments/m/Australian%20Open/2011,Australian Open
285,H2H 1-0,Michael Yani,8.0,5.0,5982161.0,151937.0,,3.0,Michael Yani,87.0,11.0,1.0,101.0,29.0,84.0,41.0,30.0,43.0,28.0,,,,,,1.0,182.0,,,3.00,1.40,QFQ,6-3 5-7 6-4,Jerzy Janowicz,12.0,3.0,5982161.0,151938.0,,1.4,Jerzy Janowicz,95.0,6.0,2.0,89.0,26.0,98.0,60.0,49.0,38.0,20.0,,,,,,2.0,182.0,,,2011-01-17,https://matchstat.com/tennis/tournaments/m/Australian%20Open/2011,Australian Open
286,H2H 2-1,Edouard Roger-Vasselin,5.0,2.0,5982162.0,151907.0,,1.45,Edouard Roger-Vasselin,100.0,5.0,5.0,106.0,44.0,98.0,69.0,41.0,29.0,15.0,,,182.0,150.0,195.0,1.0,202.0,33.0,25.0,1.45,2.80,QFQ,6-2 2-6 10-8,Jan Hernych,4.0,2.0,5982162.0,151908.0,,2.8,Jan Hernych,102.0,11.0,6.0,100.0,42.0,104.0,68.0,36.0,36.0,24.0,,,175.0,145.0,194.0,2.0,202.0,38.0,34.0,2011-01-17,https://matchstat.com/tennis/tournaments/m/Australian%20Open/2011,Australian Open
287,H2H 1-0,Roberto Bautista Agut,0.0,1.0,5982163.0,781954.0,,3.2,Roberto Bautista Agut,31.0,9.0,2.0,51.0,23.0,27.0,20.0,8.0,7.0,0.0,,,,,,1.0,75.0,,,3.20,1.36,QFQ,6-2 1-0 Retired,Yuichi Sugita,3.0,3.0,5982163.0,781955.0,,1.36,Yuichi Sugita,44.0,6.0,4.0,28.0,19.0,48.0,26.0,14.0,22.0,11.0,,,,,,2.0,75.0,,,2011-01-17,https://matchstat.com/tennis/tournaments/m/Australian%20Open/2011,Australian Open
288,H2H 2-0,James Ward,6.0,7.0,5982164.0,151910.0,,2.38,James Ward,54.0,7.0,3.0,66.0,26.0,59.0,28.0,16.0,31.0,12.0,,,,,,2.0,123.0,,,2.38,1.60,QFQ,6-3 6-4,Paul Capdeville,3.0,2.0,5982164.0,151909.0,,1.6,Paul Capdeville,69.0,10.0,5.0,66.0,31.0,64.0,32.0,20.0,32.0,18.0,,,,,,1.0,123.0,,,2011-01-17,https://matchstat.com/tennis/tournaments/m/Australian%20Open/2011,Australian Open
289,H2H 1-0,Joao Sousa,6.0,2.0,5982165.0,151911.0,,,Joao Sousa,68.0,8.0,2.0,87.0,27.0,67.0,41.0,33.0,26.0,8.0,,,,,,1.0,148.0,,,,,QFQ,2-6 6-2 6-3,Josselin Ouanna,10.0,6.0,5982165.0,151912.0,,,Josselin Ouanna,80.0,4.0,3.0,69.0,26.0,81.0,45.0,36.0,36.0,18.0,,,,,,2.0,148.0,,,2011-01-17,https://matchstat.com/tennis/tournaments/m/Australian%20Open/2011,Australian Open
290,H2H 1-2,Igor Sijsling,3.0,5.0,5982166.0,151817.0,,1.65,Igor Sijsling,35.0,4.0,3.0,44.0,17.0,51.0,25.0,15.0,26.0,3.0,,,,,,1.0,93.0,,,1.65,2.28,QFQ,6-4 6-1,Danai Udomchoke,4.0,2.0,5982166.0,151818.0,,2.28,Danai Udomchoke,58.0,12.0,7.0,56.0,33.0,42.0,22.0,15.0,20.0,10.0,,,,,,2.0,93.0,,,2011-01-17,https://matchstat.com/tennis/tournaments/m/Australian%20Open/2011,Australian Open
291,H2H 1-3,Matteo Trevisan,3.0,5.0,5982167.0,151819.0,,,Matteo Trevisan,88.0,9.0,4.0,84.0,35.0,99.0,50.0,32.0,49.0,21.0,,,,,,1.0,180.0,,,,,QFQ,3-6 6-4 6-2,Franko Skugor,18.0,3.0,5982167.0,151820.0,,,Franko Skugor,92.0,15.0,6.0,104.0,46.0,81.0,41.0,33.0,40.0,13.0,,,,,,2.0,180.0,,,2011-01-17,https://matchstat.com/tennis/tournaments/m/Australian%20Open/2011,Australian Open
292,H2H 3-0,James Duckworth,3.0,2.0,5982168.0,151822.0,,,James Duckworth,84.0,5.0,0.0,95.0,25.0,91.0,51.0,37.0,40.0,22.0,,,184.0,145.0,205.0,2.0,185.0,45.0,27.0,,,QFQ,6-3 6-7(3) 6-2,Tim Smyczek,6.0,1.0,5982168.0,151821.0,,,Tim Smyczek,101.0,9.0,3.0,93.0,32.0,94.0,69.0,53.0,25.0,16.0,,,172.0,142.0,202.0,1.0,185.0,30.0,27.0,2011-01-17,https://matchstat.com/tennis/tournaments/m/Australian%20Open/2011,Australian Open
